4.900000, -26.958612, -0.931241
4.920000, -28.025736, -0.842325
4.940000, -28.990969, -0.750168
4.960000, -29.850599, -0.655108
4.980000, -30.601297, -0.557485
5.000000, -31.240128, -0.457641
5.020000, -31.764547, -0.355922
5.040000, -32.172403, -0.252671
5.060000, -32.461943, -0.148237
5.080000, -32.631810, -0.042964
5.100000, -32.681043, 0.062798
5.120000, -32.609082, 0.168702
5.140000, -32.415763, 0.274399
5.160000, -32.101325, 0.379538
5.180000, -31.666406, 0.483767
5.200000, -31.112051, 0.586731
5.220000, -30.439706, 0.688076
5.240000, -29.651229, 0.787443
5.260000, -28.748886, 0.884474
5.280000, -27.735354, 0.978808
5.300000, -26.613723, 1.070086
5.320000, -25.387494, 1.157948
5.340000, -24.060583, 1.242038
5.360000, -22.637312, 1.322002
5.380000, -21.122410, 1.397493
5.400000, -19.521001, 1.468172
5.420000, -17.838600, 1.533710
5.440000, -16.081098, 1.593793
5.460000, -14.254746, 1.648121
5.480000, -12.366138, 1.696416
5.500000, -10.422189, 1.738419
5.520000, -8.430107, 1.773900
5.540000, -6.397368, 1.802653
5.560000, -4.331680, 1.824507
5.580000, -2.240949, 1.839321
5.600000, -0.133242, 1.846990
5.620000, 1.983253, 1.847446
5.640000, 4.100270, 1.840659
5.660000, 6.209509, 1.826635
5.680000, 8.302679, 1.805420
5.700000, 10.371538, 1.777098
5.720000, 12.407942, 1.741788
5.740000, 14.403884, 1.699645
5.760000, 16.351533, 1.650856
5.780000, 18.243275, 1.595638
5.800000, 20.071741, 1.534238
5.820000, 21.829849, 1.466926
5.840000, 23.510823, 1.393994
5.860000, 25.108222, 1.315752
5.880000, 26.615963, 1.232527
5.900000, 28.028335, 1.144658
5.920000, 29.340017, 1.052493
5.940000, 30.546085, 0.956390
5.960000, 31.642027, 0.856709
5.980000, 32.623744, 0.753816
6.000000, 33.487553, 0.648076
6.020000, 34.230194, 0.539859
6.040000, 34.848826, 0.429530
6.060000, 35.341032, 0.317457
6.080000, 35.704811, 0.204006
6.100000, 35.938585, 0.089541
6.120000, 36.041191, -0.025573
6.140000, 36.011886, -0.140971
6.160000, 35.850345, -0.256288
6.180000, 35.556660, -0.371158
6.200000, 35.131345, -0.485210
6.220000, 34.575334, -0.598076
6.240000, 33.889990, -0.709379
6.260000, 33.077102, -0.818743
6.280000, 32.138891, -0.925786
6.300000, 31.078019, -1.030123
6.320000, 29.897585, -1.131368
6.340000, 28.601132, -1.229131
6.360000, 27.192652, -1.323022
6.380000, 25.676581, -1.412651
6.400000, 24.057802, -1.497634
6.420000, 22.341640, -1.577589
6.440000, 20.533856, -1.652145
6.460000, 18.640638, -1.720940
6.480000, 16.668585, -1.783631
6.500000, 14.624695, -1.839889
6.520000, 12.516338, -1.889410
6.540000, 10.351234, -1.931915
6.560000, 8.137422, -1.967157
6.580000, 5.883227, -1.994919
6.600000, 3.597218, -2.015023
6.620000, 1.288172, -2.027329
6.640000, -1.034975, -2.031738
6.660000, -3.363175, -2.028195
6.680000, -5.687315, -2.016689
6.700000, -7.998271, -1.997252
6.720000, -10.286953, -1.969962
6.740000, -12.544363, -1.934937
6.760000, -14.761637, -1.892337
6.780000, -16.930096, -1.842363
6.800000, -19.041289, -1.785248
6.820000, -21.087033, -1.721260
6.840000, -23.059451, -1.650694
6.860000, -24.951008, -1.573872
6.880000, -26.754532, -1.491134
6.900000, -28.463246, -1.402841
6.920000, -30.070783, -1.309365
6.940000, -31.571205, -1.211089
6.960000, -32.959011, -1.108402
6.980000, -34.229146, -1.001698
7.000000, -35.377007, -0.891372
7.020000, -36.398445, -0.777820
7.040000, -37.289761, -0.661436
7.060000, -38.047711, -0.542609
7.080000, -38.669495, -0.421729
7.100000, -39.152761, -0.299180
7.120000, -39.495596, -0.175343
7.140000, -39.696525, -0.050599
7.160000, -39.754507, 0.074675
7.180000, -39.668935, 0.200102
7.200000, -39.439635, 0.325304
7.220000, -39.066865, 0.449900
7.240000, -38.551317, 0.573508
7.260000, -37.894125, 0.695742
7.280000, -37.096863, 0.816207
7.300000, -36.161559, 0.934508
7.320000, -35.090692, 1.050239
7.340000, -33.887207, 1.162990
7.360000, -32.554518, 1.272346
7.380000, -31.096517, 1.377886
7.400000, -29.517576, 1.479185
7.420000, -27.822556, 1.575818
7.440000, -26.016802, 1.667360
7.460000, -24.106148, 1.753390
7.480000, -22.096911, 1.833497
7.500000, -19.995879, 1.907277
7.520000, -17.810300, 1.974345
7.540000, -15.547868, 2.034336
7.560000, -13.216691, 2.086908
7.580000, -10.825271, 2.131750
7.600000, -8.382465, 2.168587
7.620000, -5.897447, 2.197179
7.640000, -3.379665, 2.217332
7.660000, -0.838790, 2.228894
7.680000, 1.715334, 2.231765
7.700000, 4.272749, 2.225894
7.720000, 6.823436, 2.211282
7.740000, 9.357378, 2.187979
7.760000, 11.864618, 2.156089
7.780000, 14.335314, 2.115764
7.800000, 16.759801, 2.067203
7.820000, 19.128641, 2.010646
7.840000, 21.432671, 1.946375
7.860000, 23.663053, 1.874706
7.880000, 25.811308, 1.795987
7.900000, 27.869357, 1.710589
7.920000, 29.829548, 1.618905
7.940000, 31.684676, 1.521344
7.960000, 33.428009, 1.418327
7.980000, 35.053291, 1.310279
8.000000, 36.554761, 1.197633
8.020000, 37.927147, 1.080818
8.040000, 39.165672, 0.960263
8.060000, 40.266052, 0.836392
8.080000, 41.224487, 0.709624
8.100000, 42.037656, 0.580370
8.120000, 42.702711, 0.449036
8.140000, 43.217268, 0.316019
8.160000, 43.579399, 0.181714
8.180000, 43.787628, 0.046508
8.200000, 43.840922, -0.089214
8.220000, 43.738691, -0.225067
8.240000, 43.480783, -0.360667
8.260000, 43.067489, -0.495629
8.280000, 42.499540, -0.629560
8.300000, 41.778117, -0.762064
8.320000, 40.904856, -0.892738
8.340000, 39.881854, -1.021166
8.360000, 38.711684, -1.146928
8.380000, 37.397401, -1.269590
8.400000, 35.942558, -1.388709
8.420000, 34.351214, -1.503834
8.440000, 32.627947, -1.614505
8.460000, 30.777860, -1.720257
8.480000, 28.806591, -1.820620
8.500000, 26.720314, -1.915128
8.520000, 24.525740, -2.003316
8.540000, 22.230109, -2.084731
8.560000, 19.841183, -2.158934
8.580000, 17.367227, -2.225504
8.600000, 14.816988, -2.284049
8.620000, 12.199661, -2.334206
8.640000, 9.524857, -2.375653
8.660000, 6.802560, -2.408108
8.680000, 4.043071, -2.431340
8.700000, 1.256961, -2.445168
8.720000, -1.544995, -2.449471
8.740000, -4.351882, -2.444183
8.760000, -7.152709, -2.429300
8.780000, -9.936481, -2.404878
8.800000, -12.692268, -2.371034
8.820000, -15.409274, -2.327941
8.840000, -18.076898, -2.275826
8.860000, -20.684802, -2.214967
8.880000, -23.222968, -2.145688
8.900000, -25.681745, -2.068351
8.920000, -28.051900, -1.983352
8.940000, -30.324655, -1.891116
8.960000, -32.491714, -1.792089
8.980000, -34.545297, -1.686731
9.000000, -36.478148, -1.575512
9.020000, -38.283552, -1.458908
9.040000, -39.955338, -1.337393
9.060000, -41.487877, -1.211438
9.080000, -42.876083, -1.081508
9.100000, -44.115400, -0.948056
9.120000, -45.201792, -0.811527
9.140000, -46.131732, -0.672352
9.160000, -46.902191, -0.530953
9.180000, -47.510618, -0.387739
9.200000, -47.954934, -0.243110
9.220000, -48.233517, -0.097458
9.240000, -48.345196, 0.048831
9.260000, -48.289239, 0.195374
9.280000, -48.065357, 0.341790
9.300000, -47.673694, 0.487695
9.320000, -47.114837, 0.632700
9.340000, -46.389816, 0.776411
9.360000, -45.500114, 0.918421
9.380000, -44.447682, 1.058313
9.400000, -43.234944, 1.195657
9.420000, -41.864822, 1.330006
9.440000, -40.340748, 1.460900
9.460000, -38.666679, 1.587864
9.480000, -36.847121, 1.710405
9.500000, -34.887141, 1.828023
9.520000, -32.792381, 1.940203
9.540000, -30.569072, 2.046428
9.560000, -28.224038, 2.146177
9.580000, -25.764700, 2.238932
9.600000, -23.199073, 2.324187
9.620000, -20.535751, 2.401449
9.640000, -17.783894, 2.470251
9.660000, -14.953195, 2.530155
9.680000, -12.053851, 2.580763
9.700000, -9.096514, 2.621722
9.720000, -6.092242, 2.652730
9.740000, -3.052438, 2.673546
9.760000, 0.011220, 2.683990
9.780000, 3.086845, 2.683951
9.800000, 6.162427, 2.673390
9.820000, 9.225906, 2.652335
9.840000, 12.265258, 2.620890
9.860000, 15.268576, 2.579224
9.880000, 18.224149, 2.527573
9.900000, 21.120534, 2.466235
9.920000, 23.946632, 2.395563
9.940000, 26.691744, 2.315955
9.960000, 29.345633, 2.227854
9.980000, 31.898566, 2.131734
10.000000, 34.341353, 2.028094
10.020000, 36.665377, 1.917451
10.040000, 38.862614, 1.800332
10.060000, 40.925642, 1.677267
10.080000, 42.847649, 1.548785
10.100000, 44.622425, 1.415404
10.120000, 46.244358, 1.277634
10.140000, 47.708419, 1.135968
10.160000, 49.010143, 0.990882
10.180000, 50.145610, 0.842836
10.200000, 51.111429, 0.692270
10.220000, 51.904712, 0.539606
10.240000, 52.523055, 0.385252
10.260000, 52.964522, 0.229601
10.280000, 53.227625, 0.073036
10.300000, 53.311318, -0.084071
10.320000, 53.214980, -0.241349
10.340000, 52.938415, -0.398429
10.360000, 52.481849, -0.554941
10.380000, 51.845933, -0.710506
10.400000, 51.031753, -0.864736
10.420000, 50.040839, -1.017228
10.440000, 48.875182, -1.167564
10.460000, 47.537252, -1.315307
10.480000, 46.030021, -1.459998
10.500000, 44.356987, -1.601155
10.520000, 42.522198, -1.738277
10.540000, 40.530279, -1.870839
10.560000, 38.386456, -1.998296
10.580000, 36.096578, -2.120087
10.600000, 33.667137, -2.235638
10.620000, 31.105284, -2.344368
10.640000, 28.418836, -2.445693
10.660000, 25.616279, -2.539035
10.680000, 22.706759, -2.623832
10.700000, 19.700070, -2.699542
10.720000, 16.606623, -2.765658
10.740000, 13.437412, -2.821712
10.760000, 10.203968, -2.867290
10.780000, 6.918296, -2.902036
10.800000, 3.592808, -2.925661
10.820000, 0.240248, -2.937951
10.840000, -3.126397, -2.938774
10.860000, -6.493983, -2.928077
10.880000, -9.849312, -2.905895
10.900000, -13.179222, -2.872344
10.920000, -16.470686, -2.827627
10.940000, -19.710908, -2.772018
10.960000, -22.887406, -2.705867
10.980000, -25.988102, -2.629587
11.000000, -29.001387, -2.543645
11.020000, -31.916189, -2.448553
11.040000, -34.722024, -2.344862
11.060000, -37.409038, -2.233146
11.080000, -39.968035, -2.113995
11.100000, -42.390494, -1.988007
11.120000, -44.668582, -1.855778
11.140000, -46.795146, -1.717895
11.160000, -48.763709, -1.574932
11.180000, -50.568448, -1.427440
11.200000, -52.204174, -1.275950
11.220000, -53.666305, -1.120966
11.240000, -54.950837, -0.962965
11.260000, -56.054314, -0.802399
11.280000, -56.973796, -0.639693
11.300000, -57.706830, -0.475251
11.320000, -58.251428, -0.309455
11.340000, -58.606038, -0.142670
11.360000, -58.769526, 0.024750
11.380000, -58.741165, 0.192461
11.400000, -58.520621, 0.360122
11.420000, -58.107952, 0.527389
11.440000, -57.503608, 0.693915
11.460000, -56.708440, 0.859339
11.480000, -55.723711, 1.023284
11.500000, -54.551114, 1.185355
11.520000, -53.192797, 1.345131
11.540000, -51.651390, 1.502166
11.560000, -49.930035, 1.655984
11.580000, -48.032417, 1.806076
11.600000, -45.962806, 1.951906
